uid	probability
8a9da8e3-aeb5-48d0-8a72-d006fcb3df16	0.6283096813
8a9dc039-164c-416b-a94e-5c6ef6a5ae06	0.5082523645
8a9ec6cf-3ab7-467c-867f-c44786f9c4e5	0.4680215335
8aa13871-7f74-4156-b29d-1948bfb93129	0.4753213991
8aa1d4fc-562c-42ef-9a5d-98360e5d0bb8	0.4757329935
8aa2587b-87d3-4b01-8378-b3912bc6a074	0.4712278684
8aa268fe-2c70-4a26-ad2e-b64fa3410f41	0.3714954931
8aa48dc1-1af0-40cb-b956-edb3bbfedac4	0.4790604796
8aa72731-8986-4cd4-b331-8bbc47142ca6	0.495802807
8aa8522f-6f71-4fae-b18d-429cffbb34b5	0.5612863667
8aa8b160-ffbe-42bf-9e7a-c92ca5274c8a	0.4462430289
8aab2a12-b3ae-4af8-9b2e-0159da62eb79	0.7936276702
8aaeb4a5-a4ab-4ca0-82bb-997bb2c2409f	0.5457087191
8aaf4f41-4039-4134-adbf-188a28849105	0.458765708
8ab07e80-106e-47b8-840e-6f4cf06e5f66	0.4753213991
8ab0bfe6-0f3a-4985-8e4d-3f33384bd962	0.8179499743
8ab10730-cc9b-4717-935e-3f7dfaf369ad	0.4753213991
8ab1a82d-04a0-48ce-bcfd-c8efd358c872	0.658812609
8ab1c656-ed2b-4ac6-b1b4-de1391a6f1e9	0.2423597617
8ab2a42d-3e59-44de-8cf7-161533b3923e	0.4757329935
8ab320a9-13d6-4b59-b0cc-73fe3678d277	0.5605441181
8ab44212-201b-4a02-aa2a-a98b2503fd2b	0.3315729601
8ab586be-b9bf-458a-a4e6-39b9d4e79216	0.4753213991
8ab68daf-f16f-4686-8f10-35f6964e60fe	0.4753213991
8ab8507f-1bde-40b4-8deb-8f5d4fe40327	0.3254938239
8ab887da-17dd-4df8-b710-4efc8c894284	0.4151422947
8abe8034-ac15-49b6-ae2f-06fdd9ea42cc	0.4753213991
8abe8ce5-e0be-41fd-94ac-5681f6f11785	0.4753213991
8ac02245-6330-4e79-b8af-9c1956c33b9f	0.487044394
8ac327e7-9574-4c07-8676-74e772ae401d	0.627924187
8ac3aaf1-dc11-443e-8947-6d447230e07e	0.4753213991
8ac4e467-a87b-45aa-9148-8faa080b335e	0.9454040196
8ac4e7e1-afdb-4840-ad56-f56b336bbef4	0.4753213991
8ac59753-02d3-453b-a2cb-4f4893306654	0.4592422438
8ac65b5b-d0ef-4549-8192-e0f0c53fd57c	0.4753213991
8ac684b4-13c7-4e10-a219-f5c53e16eb04	0.4385341462
8ac71103-c5c0-4597-8004-60c209cb92b9	0.4753213991
8ac71560-46dd-4030-8b1b-73cd01fe8dd0	0.4753213991
8ac73959-7030-4a67-b428-f64d1b61d12d	0.3254938239
8ac7a9c9-37bf-4476-a2ab-2721191b84e3	0.5549456685
8ac87f0d-1543-48ba-9bd3-fdb65e6e8028	0.3151272636
8acb2ba2-3a78-4b8b-9d11-c1218f5dd131	0.4753213991
8acb68e3-f20d-4117-9fdb-f22709060868	0.4753213991
8acbbb31-111d-4734-b140-bc62c1a70cbc	0.5059083122
8acda481-ef0e-453e-bd5a-8774e709e9b5	0.4134437663
8ad0418b-7dd6-402a-a1f1-7a1445897797	0.4753213991
8ad1327f-a6d8-4e20-8e07-66b89faf8e79	0.8614217155
8ad21b6b-6198-45cf-bbf3-52c9a2435957	0.4753213991
8ad27248-5f2e-40ec-a272-08010ae56e7e	0.4753213991
8ad3ef9a-b421-4590-bb3e-e1062dcef711	0.510482617
8ad42f14-6181-437d-8718-e51b0aba3ae5	0.4592422438
8ad43f70-29db-463d-8163-c2e88643bc0b	0.4753213991
8ad5adba-8ff2-498e-b70b-952c7610ce0d	0.4753213991
8ad5f0a9-7024-4bc4-afe2-d76cebbcc7e0	0.8347337547
8ad6a7cd-7f81-4524-8db0-eed1cac3b897	0.652854929
8ad6f546-dd53-40c0-b70b-8c7c9c3f4f1a	0.6127111722
8ada5a8c-c626-4efe-bcd2-9e8f4de96049	0.6750028824
8adcf923-c539-4362-8726-56315300be05	0.4753213991
8add062b-1c2c-437b-b60d-631107532c47	0.14430669
8add69c3-8305-44b0-9c32-d770dd3cac8f	0.4823605778
8ae17c69-14b7-4a51-b8cf-0d23ce1259cb	0.4944307515
8ae23d13-e4d6-48a0-86dd-895586cc1dcf	0.4753213991
8ae75c35-9bc3-4fd2-88ae-f93edee818f0	0.4592422438
8ae8ec7e-6fb7-4dfd-a5e3-ad07a01be4dd	0.4753213991
8aeab592-9105-4819-8ba7-6b343ff42cf2	0.6071212021
8aecc782-8b37-479c-81d1-51e9900022f9	0.4462430289
8aeefd55-0d73-47e6-b5a5-2b31915a6f28	0.4598968055
8af09ad2-4c77-4c21-932f-4b56205b3ce3	0.3828970466
8af16dc2-cbdb-4e6d-b6ac-483d4a06aa71	0.6138897301
8af4742c-a723-4ae6-b423-100c546ae38f	0.4753213991
8af491a3-92e9-4632-8a33-4949663ed69f	0.5555901884
8af4d918-c4f2-4f11-a450-6f0c7d7060d7	0.6127111722
8afa9d11-ed93-4b97-bb33-4d8a8db0432c	0.7736637517
8afb4f94-0480-4caf-b277-2ac86ad213b3	0.4753213991
8afc0b78-00a4-4008-8807-581bce40d567	0.4753213991
8afc60e9-3795-454a-aeeb-ce88be9841b4	0.4753213991
8aff3c9c-1e44-4a5a-bdf7-43b187b168fd	0.5642155242
8aff8e98-d9bc-4f63-a202-916be8d53bef	0.6440091295
8affa6ce-24c7-4ed5-8fc5-aa334d8274e7	0.4753213991
bdffa7a9-d595-4797-ac04-393cc6a9cee3	0.6290753249
be03b4c1-6be4-4b9e-816b-6a16348c90f6	0.6283096813
be03f5e7-5fe2-44f9-a0ea-fe6a38403dc6	0.4753213991
be06696a-922e-40bf-b539-7977ccc25a26	0.4753213991
be0735e5-4248-4359-bb45-ab3216406b23	0.4753213991
be073fcb-4226-45b6-bd60-c59b6f9ae2b8	0.5543156788
be0a382f-58e0-4267-a61f-3a9dba84178e	0.4885399898
be0b9ca4-cef2-4aaa-a520-bb295a88b259	0.4753213991
be0c868b-7dc0-46f5-ac4d-448a73911937	0.4458212495
be11b925-be80-4ef2-8033-0efdca820f9a	0.3714954931
be11d587-562f-4050-8eee-801e41c3e517	0.687743289
be1276cb-763c-48dd-be63-7eed62ed4d07	0.5747816552
be12a4b8-46fc-4c0f-9980-a92672232a33	0.549004372
be15ecf0-62e3-49b3-a631-c60339948c86	0.5116018335
be1667da-7341-4331-80ee-76e0ca1ffd38	0.4753213991
be1684cf-1b8c-4ee1-8cc9-dc9389d0757b	0.3409218265
be18a58b-f039-4667-8033-3e72cd450931	0.3315729601
be194b42-232a-403c-aefb-79cfc88b0ca7	0.1580986773
be1a84a6-85d9-464a-84f7-7a6b78a3ee1e	0.344740205
be1b22f7-e881-402d-af74-09f66e156f9c	0.6776248281
be1b804a-17b6-400b-8e36-7c42955ecb8a	0.4753213991
be1e6fb5-b986-43d2-913b-1a4effce3914	0.7050933621
be1ef604-65b3-459c-b8d9-532ccfb6385b	0.4753213991
be1f10cb-548e-4f04-b648-187c6f58a41f	0.7524156419
be216ecd-e695-4c86-9150-f2c7c2e02107	0.477608077
be23a8f4-81e0-4cd9-be10-399e8a928eb5	0.3628304797
be23f8b9-d14c-449e-8a7e-1c18e5cafe73	0.7436266461
be260895-378b-4266-8c3f-553eef49b8ef	0.4287171685
be260b37-e11c-4198-8c69-f27ae0d6fa96	0.4753213991
be275030-3fb4-4bea-af11-bd947f3f09a1	0.4753213991
be295847-d7f7-4920-b233-889d67e21515	0.4753213991
be297af4-6d6b-4c7d-9a78-283f1f594bf0	0.4753213991
be2ae666-0482-4b1a-99fa-cf820a64abcd	0.4753213991
be2b7999-9c37-42c3-8c6b-b047c4ded380	0.4753213991
be2b85e7-ea73-4626-b93c-62b2604786df	0.4753213991
be2d2851-9107-4767-8db1-97a198fba62d	0.5773367086
be2f9920-bc8b-42f5-bd1a-fd10ebdda662	0.4753213991
be30e8b0-f643-45ab-bc76-6e3f4f296b24	0.6822554027
be333956-5eed-4548-bde4-9a83e4403006	0.5960303149
be350d89-d882-4c1f-a12d-e88ddbfe4f75	0.4753213991
be366388-2671-4ea8-b2ab-84337f3c3e08	0.5966671377
be37419f-4fe9-4456-b581-19becce6cc9d	0.5779184675
be392991-237e-4195-bf37-4444b45ef2d7	0.4753213991
be395adb-f185-4277-a086-b96d13ddcec1	0.4753213991
be3a35a5-f13e-4bf0-acd5-d95e435a3f8a	0.4753213991
be3bb89c-10df-4809-9507-a3889a440370	0.4753213991
be3d450d-8bfe-4168-85f1-aa947a3190ba	0.6938567701
be3ea359-0c4f-4fec-a210-47d64da58cc7	0.7291664108
be3ecc79-5bcf-40a9-8da2-5ab7d6bf2c2e	0.1501272998
be406156-0681-4eb5-9028-b047196d8551	0.4753213991
be40c7a5-e3a5-4d51-a87e-c0dcaa52f9c6	0.4753213991
be40e1e9-0494-48fd-9ad0-7e61bc4855b3	0.5773367086
be42f29a-65e3-46d2-b399-5d2fd3ce0b29	0.5779704082
be43f9fb-1838-4526-b912-aaafb1aeff8f	0.5605441181
be43fb9a-40d9-4340-b550-14cbf9bc0af2	0.4753213991
be446e9b-3f1d-4e69-8991-5ebc2fe0dff8	0.7936276702
be4502ee-4522-4415-a2e1-9a04c6ba07d0	0.5773367086
be4505c7-59fb-42be-a321-235f21d844b5	0.4753213991
be4583e1-ac66-4c97-867d-759bee09c9af	0.3036013705
be465f73-324b-4922-a81d-7bce1bc00c8d	0.4753213991
be46f59b-705f-467c-988a-6f64d2fef481	0.3954607167
be473012-ef1a-4953-aa6c-354a28224541	0.8489690178
be4b4f8c-8274-45a2-8757-316777ebf5bf	0.5549456685
be4b9313-d518-467d-bc06-5b9204d91369	0.34795303
be4befc8-6806-4e7d-bd28-5729561ea85b	0.4753213991
be4c43f4-b5c8-4d0e-bf9e-abac15882d94	0.4753213991
be4f7ad0-c4a9-4064-b411-77d85ac0bb14	0.7127641378
be544507-f7a1-42d7-abfe-addedd56213f	0.4823605778
be565bb3-3114-4ffb-b829-0510176426a7	0.3409218265
be59138d-23d7-4978-9bb3-eb6dfe3c2fad	0.4753213991
be5936f0-f1f9-41f7-9c1f-8faa80dabbfc	0.3790766031
be59a638-076a-4709-8c07-5783841ed65e	0.7011158815
be5a7f3d-967c-47cf-9274-97b426375f53	0.8927180747
be5dfb77-ec5d-472e-8771-4218a409a922	0.4753213991
be6093a8-a5ea-41ce-ad4f-26b6466018ed	0.4462430289
be61cad5-fa85-4434-b0ae-077324017a44	0.3504737113
be6287be-99a8-4df9-9ff0-3dc461d4cb5b	0.4753213991
be64ba84-3ad0-48fa-a6dd-31ba70dfb3ce	0.3949099684
be64f0cd-331d-42bd-a41f-c9e34cfa9585	0.6527883257
be65c6f8-d0b3-4382-ad3e-c9a3a50862d3	0.4708166714
be65ec9c-dc4a-433b-8ce2-513f6cf11861	0.5773367086
be6628ad-5c0d-431e-a647-28f227c83ab2	0.4753213991
be662b38-5a8a-41a8-a066-a8fdb4001dad	0.5605441181
be666912-e855-4e1b-879f-a973c881fd1e	0.4753213991
be671207-aa12-49e7-b039-c668732053d9	0.4753213991
be67ca16-b164-425d-9cf8-cbd3bf838f04	0.7716855562
be684eae-3591-481d-bbc7-a9a5e91a6a56	0.9302600478
be6a7cc9-2db2-47bc-897b-19fdb5463d79	0.666604489
be6d0644-f4a0-419a-bb3d-af2a8cd42fda	0.6581601407
be6d8579-58ab-4e1f-9f24-46be81627621	0.4753213991
be6f88a6-9942-4fd2-a345-a06e6367edf3	0.4753213991
be70065d-e417-48cf-9ee5-5fb0c142b43b	0.4753213991
be737c32-0072-4cbb-a73e-fc29f01cc827	0.4753213991
be74118d-63bd-4c02-b078-006ad5cb5343	0.549004372
be75e24b-2439-4a47-922e-4e43c1942467	0.4894522685
be7828b8-c9fc-46ad-bbac-5ced75ca3cd3	0.3714954931
be7a0c73-9751-47d7-8f6d-29d3cef802de	0.4753213991
be7cbbc6-c832-4624-b0bd-169b5bdea651	0.5483442709
be7ccbdb-b0f2-472c-9ffd-55c7e960f181	0.5764432741
be7d728b-5525-4cb8-975e-a1bb5adbe351	0.4753213991
be80a3a7-967b-416e-a07d-24eedc5b18a2	0.6123165266
be824833-7ec1-43cc-9896-fd9653b8e75e	0.3704983418
be842c2c-9623-45d7-b1fc-a0f424230e12	0.4753213991
be84c92c-df2e-4e31-bb5b-5201308f4d8b	0.4753213991
be84dd49-c825-41ee-a0a6-b360cbf1bf1f	0.9073388869
be86118a-7082-42dd-9f3d-f870352e309c	0.4753213991
be8815d7-0d56-4ff2-95a8-a63c1baa483c	0.4753213991
be88d511-4936-47ba-b0e2-dca7cb279b36	0.3022178083
be8bb9bd-9652-4c62-8a96-d828b374a21b	0.5677485981
be8d4471-34d6-4c35-88a5-303560808657	0.4753213991
be8db10a-5202-4f1a-87a4-41ecd69d9c09	0.3826951785
be8ef2c3-d653-4570-abfc-1976b0e0a9d9	0.4757743283
be8f3b96-1d3c-4b5a-80c9-4029288ad2b8	0.4753213991
be8f7207-ff03-4ea3-9292-799539eac320	0.7936276702
be90c1f3-de64-4001-a68c-a6be30871dd9	0.4753213991
be928483-0a71-492b-8a20-6271d7a3462a	0.3912995676
be93b5e9-f3db-4cbe-a732-073180b9b0ec	0.4753213991
be95b478-0c4d-4232-aadf-92c8a7ef6bef	0.5558939282
be96b101-da97-4b4d-a73f-68bc39f68b93	0.4753213991
be9712dd-69ee-49aa-92dd-c59a33cffe84	0.5773367086
be97f38d-2a53-43f9-8196-ed07a160f9d5	0.50147718
be987478-2931-4320-b6b1-8e19e81d62dc	0.7018781456
be98bb80-7fe7-4966-bfbf-1a0b1fec70c1	0.3864019847
be9b7a3e-55a9-40c0-9363-2cd66f5c85e2	0.5506336799
be9bef07-55bf-40af-8bbe-3665fb727444	0.4753213991
bea027b9-c911-4d8e-a72b-6d6507b45dd3	0.4753213991
bea4e80c-9af5-4a95-9b53-a792af4fb1e7	0.8111978095
bea609c7-a847-406f-a90b-8843153fbc89	0.619851226
bea85824-3115-4423-8968-d8bbf4efe878	0.6403641464
bea9199c-bc94-4956-9a0d-76a25f8effd5	0.2727627027
bea935f2-8d00-40ed-9871-b3340053aee0	0.4753213991
bea93713-e9ab-4bfd-879c-c5b4e932d479	0.3420892944
bea9f502-e0ef-49d0-8eeb-94a379bc4b31	0.4753213991
beab2a41-14e5-465f-a358-238468d85b3f	0.4753213991
beab5074-42c8-4e5f-957f-4bc1094f088a	0.4722316469
beabd036-4f6f-4de2-85dd-3ec7bdea8b07	0.2507365164
beac9395-3d1a-4302-8a5d-627e09f29953	0.4753213991
beae6cae-a1f2-415a-98b4-32bae2987910	0.9095083295
beb0bbab-b005-478f-981b-8d63cc286af1	0.4593487217
beb1de06-395d-46ec-b93e-9c4d2cd61679	0.5380694131
beb28c97-ec6b-4d1b-bec4-2c62191f3e80	0.627924187
beb45133-8d31-43d2-979a-f827544224af	0.4753213991
beb466a7-b251-4f8d-84df-61419a5e99e7	0.3667193443
beb5dbc5-33d4-478d-a7a8-bf9acd16cc2b	0.4753213991
beb6261e-05ef-467d-a1af-cf0dc45119e0	0.4753213991
beb732dc-aedb-4e57-aecf-da076c80d5ef	0.4708166714
beb79a26-9634-4ca4-8fea-d71017456236	0.763169793
beb7a576-41f1-451c-8e8b-1023a5fff14a	0.5240589113
beb80abd-ced5-4e7c-b263-209b563aa74b	0.9301604962
beb9ac5a-cdae-4d46-97fd-a15daced0d67	0.7568765757
beb9dc5f-a783-457e-a52f-32c1c8eb761b	0.4753213991
bebdafe5-a9b4-4e37-a9a1-1c8d3b19e52f	0.1564085449
bebe2ded-1fe2-490c-947c-d992920fdb41	0.495802807
bebf830f-d977-48f2-a956-95109948b72b	0.5116018335
bec0eb5c-95c6-4625-bb6d-7d98ded9f6a3	0.6089605368
bec1428d-6f22-4096-88c8-a864e90eb6d1	0.7616102338
bec19c04-e26f-45ce-8579-8a4f1349d0cc	0.4753213991
bec42987-65ba-4f2a-a0e1-94a2683292ad	0.5644260676
bec54572-8422-41ca-8aee-d01c01375fa1	0.5877507314
bec5ec57-4e0b-4c57-aaeb-1e7a6984754a	0.6804622105
bec7a9c0-5969-42fe-b7e8-b3370380195f	0.4753213991
bec8c830-a100-4b65-b55f-0695329d55a3	0.6786614337
bec8d5e6-5ba1-4e2a-a22c-a439049cb63b	0.4753213991
becaa209-a09a-477d-9551-0184e07c8c58	0.4753213991
becac11f-e419-4a37-8f04-7eb50acb60b6	0.4753213991
becbd44f-c510-47ce-8019-48a883f0e84e	0.5851751562
becc0eca-26e5-438b-a5a4-56ad80e4d004	0.4753213991
becc5338-5521-4545-aae3-070b7e2cb342	0.5082523645
becdcedb-3613-4e45-bedb-d260ae3488cd	0.2524343588
becddeac-7faa-4d4e-8d0f-b25b1bd53589	0.7598391056
bece707e-3111-4567-9db2-c91a9db5bceb	0.4753213991
beceaa7a-9e44-4896-a22c-7f62039cc65f	0.4653020679
bed17573-f68d-4d3c-b2b3-45178776ac3c	0.4753213991
bed246fe-6d55-4063-93d9-ecc29eb331d5	0.4753213991
bed3e6ef-f948-41bc-b89b-8f2f3799ee45	0.4753213991
bed4a48b-7448-4386-ad73-2c459a1be53d	0.8483479758
bed4c7b2-4647-4c48-8b55-e30741c921d0	0.4753213991
bed5ac02-8351-4eb9-81a6-a484146ce578	0.4057558406
bed60096-4dc2-4b37-8f14-c553d15f20ac	0.9048622477
bed62c06-9dd6-4817-9031-12989de0d9d9	0.4757329935
bedc0860-90d2-4848-ace3-5829347db41b	0.7936276702
bedcd787-1270-402f-b078-836bd34fd7e4	0.4753213991
bedce9c2-87a4-4af0-907c-42b8370902db	0.7142500493
bedd3cfb-5c06-44bb-935f-082e9277420b	0.4753213991
bedd4d41-3995-4089-bca6-45d8e302d960	0.4753213991
bedd87d1-1cd3-4926-b5a9-bc08ac761f59	0.6100270702
bede6062-edff-44c1-9afe-f857ef285a71	0.3219010499
bedf22da-6a58-4be8-9f73-557fbc89d2a3	0.9823599107
bedf772a-0505-4fce-9945-6a36e7899ffa	0.5605441181
bee28df1-dc72-4e50-ae9e-b568658035fb	0.7348371663
bee538cf-d115-454f-bcf4-a5deed658b3c	0.3667193443
bee61263-91cb-49e4-88de-eaaee9c3ee66	0.4753213991
bee7a809-5ed4-438b-9147-a048c3ebe1fa	0.4753213991
beeb198a-7198-4bca-a18a-772dbc5860a5	0.549004372
beed6ba3-12ff-4fb7-bb37-4afcc5547108	0.6750503415
beefb125-a61d-44ac-bd92-f0c398fdcd43	0.4753213991
bef1c9f4-91ed-4ead-b1bc-fd71ff32f1a8	0.4753213991
bef24174-8737-48dc-ac31-20300af16934	0.4753213991
bef47765-2625-4166-8cde-b359469b5f2c	0.4753213991
bef4de62-fb2a-4a55-ad09-154472f1ed35	0.5560930525
bef57805-c320-44e9-964e-bc6083e6b597	0.4211649768
befabe42-7efd-4870-8960-37d1fa5e4c0d	0.4753213991
befadead-802b-4226-8658-592517583591	0.4722316469
befc4341-f418-41d2-b275-a55032079276	0.5905609968
befca562-1bc6-4ea1-ab26-4dc559420f3d	0.4753213991
befcca5e-d06a-4483-862d-a562b6f96a8d	0.4753213991
befcf9ac-8054-4696-81f7-3b295aac1a01	0.4753213991
1e0126fe-d605-4111-b1d3-7fecc83605f0	0.4753213991
1e03e6b8-5014-40ab-bdef-5a2640f77a76	0.3287199565
1e06853c-222e-4190-af59-5fd8b134b81e	0.4753213991
1e098356-9ac2-4997-9ae9-868f820fe9ae	0.9697684878
1e0a12b6-70f5-448f-88c2-1001d2b59c90	0.549004372
1e0a2a08-73eb-4d25-9776-fdb7653e7043	0.3667193443
1e0b07bb-c0d3-4108-9f90-f695cc7f3ad8	0.4462430289
1e0d47b2-1733-46f9-a534-ada5e761a8b8	0.7707666337
1e0e507d-7ced-4400-84bc-fba3fbf1f69b	0.2849013408
1e0fffd5-7c99-413a-9a43-cf8d1ad7fac6	0.4753213991
1e108422-5e17-47be-b801-2f45be407b73	0.8148682332
1e10aee4-a14b-48df-b3f3-7408d148d353	0.9854680157
1e14a504-276e-4489-b5c5-481d3ea9097f	0.7151609327
1e17ab0d-aa88-4d26-8ea8-e9d59c8d7bc7	0.4753213991
1e18a0d5-0d21-4182-b78d-4287e61c7122	0.4753213991
1e18c377-931d-4e0e-bded-97defd6e059e	0.4753213991
1e191354-5c35-4de7-89ad-a837a03cf89a	0.6608944324
1e1965ca-a2be-4e80-b74b-90ac5a40784e	0.6009801946
1e1a5905-da0f-4926-82ff-73dda3f84414	0.4753213991
1e1c4ffe-5764-4129-8db9-eb1a398f6851	0.4753213991
1e1e196f-63f5-4e9a-96b1-8739634738a9	0.4753213991
1e1ec7c6-a479-4e56-a9b6-0cad558f3a95	0.4753213991
1e2076d7-5c71-4322-bdd7-55c4f691c83d	0.4753213991
1e2152b0-f3e7-4fb4-a58e-3c1a7ca74ec2	0.8271465537
1e21b9cb-8c0a-4a28-9c13-96c75b43606e	0.2160167656
1e254a6d-a15f-484a-8668-c7a20cea9ae8	0.5964899647
1e25b521-4b0b-4e7a-85bf-f2a9580c8236	0.8532630593
1e26416f-d06a-4502-9c12-b7893526f224	0.4997161844
1e2869f5-f8b0-443a-b033-b8773a690cf9	0.4753213991
1e289086-bdf0-48bf-9c6d-0bfddf00e210	0.4753213991
1e298255-cf75-471d-8521-e2a7e94cb112	0.4753213991
1e2a9cf2-929f-4136-b39b-b59b810c610b	0.4753213991
1e2ae322-7373-4ca1-8aaa-d7801f8b4fbd	0.4871617663
1e2c3fa4-0a3f-4fe3-b16c-eded4dbabacc	0.584854608
1e2d028f-72f3-47df-ba49-c6d4d3e5aba2	0.361135189
1e2d5bac-945b-4174-a34c-756b3a60d7b5	0.1107311877
1e2ee2ca-e7b6-45cd-97e9-1a41b8f791e9	0.4753213991
1e306cd6-ee59-423d-94a8-baadd3721ed4	0.4753213991
1e311821-549f-4d2c-8ec3-f2d40d2d6578	0.7747208791
1e328001-48b1-439c-8ec1-8e668807e9b8	0.3308892477
1e33743d-82e5-4103-a1af-b5a3d59b12cc	0.4753213991
1e3404c1-7cc6-4ebc-9477-19933aed9a59	0.4753213991
1e34cacb-c2e4-48cf-95e2-56b55b683158	0.6651068348
1e36a7c0-11c9-49f6-a56b-493697dd430c	0.4684137151
1e393b86-a6db-4558-9cbc-ffbd67943d91	0.3714954931
1e3995aa-f024-464d-9df2-2eb86117ba8f	0.3219010499
1e3a4956-bdf7-4de0-99f8-21a93beb0af5	0.6885266539
1e3aeaae-b57f-431f-894f-de20100823f5	0.4753213991
1e3b3b16-4f3a-4387-91df-1608b6b34040	0.4753213991
1e3b3f0e-0506-4257-ba9b-fb25f28a116f	0.9015554625
1e3c60d6-6647-4cce-a941-b802b892c709	0.4997161844
1e411421-4a37-4faf-8dea-ce589e8cb4ae	0.4753213991
1e42a5e7-6e7a-478a-9a59-e78ed7a5e8ff	0.629859579
1e43599e-93e8-4242-97cf-3bd5633c65be	0.4753213991
1e438a3e-35a1-4c89-862f-0b692aacf47f	0.8464348657
1e43b916-f6c0-47e7-83a7-a0a8b3c3742c	0.6387136057
1e455114-c0bd-43cb-9e2b-1489dd5bc508	0.9105847858
1e494c7b-2648-4a36-8eaf-5040dd5286df	0.5692162706
1e497024-bc3a-48ec-ae17-93e787696aca	0.2974839495
1e4a4c57-a6ef-45a6-a478-4495114f779e	0.2761335652
1e4b22ff-7166-49d9-9fde-f496860a4396	0.4753213991
1e4c1545-f567-4922-9bd0-3ff56c1becd9	0.4753213991
1e4c5539-884c-4db1-b1b8-264e5a15768f	0.4757329935
1e4ca044-86a4-4a90-bb9e-11e0dc5bf301	0.4753213991
1e4ce16d-22cf-4b08-82ec-1b5ffcc94616	0.9834260425
1e4d2eec-6d23-4e83-9213-fa523a526ac1	0.8380086173
1e4d2f53-39da-4606-957e-fd9bd1b3e60b	0.4753213991
1e4feac3-329f-4828-9531-9201894ede9c	0.5319199683
1e51dc8d-efed-488c-bd4c-f253c1250b9d	0.5528441865
1e5286d9-d42d-46c0-b2ff-9286377543ff	0.5362677265
1e52ea67-fdc8-475f-9d94-616b1ea53c40	0.3812740329
1e58e315-3525-40bd-b5e4-2543e60c6237	0.3315729601
1e58f4b0-eae1-46bc-a15c-11e29c3e7bcd	0.7863428091
1e59095a-c474-43f2-9de5-f9a056d6af31	0.644920811
1e5ad888-d98d-4969-b0b5-fa34b1a3017c	0.495802807
1e5aeba2-d649-4b71-b252-43e190ba667f	0.4753213991
1e5dfb54-3829-437b-a185-bf99cb38fcad	0.9822533368
1e5fc0a0-728d-42d7-bc16-9ba9f93c2639	0.4753213991
1e61759e-4c3e-4221-a81f-b0df1a0f5233	0.4753213991
1e626059-18a0-4edb-9798-66835a576a67	0.5877512437
1e63ec07-64ee-4b90-9168-9354c9defc7c	0.5605441181
1e6436da-e128-4b44-bb2b-15ed2bb1192c	0.4757329935
1e67679f-4b0a-4aa2-99bb-bb5f5afdb366	0.314143367
1e68d0a1-5238-4f3d-aee1-62d3a58fa263	0.4753213991
1e6913fd-187f-4b06-b957-3f0d5aeb573c	0.4753213991
1e6a56bc-7438-4b83-961d-6c3715b0de9f	0.2208779568
1e6a5e29-e259-491d-b754-19dedfdf4e4f	0.5382159305
1e6b82ad-248a-44ce-99fb-7e1cda0fca30	0.3368730246
1e6c741b-d725-4d8e-9e90-16d66bf7f72e	0.4753213991
1e6c80be-2879-42dd-a14c-4d6e4eb04c12	0.8856763747
1e6e15c9-3b80-4f48-a9dd-fd60d503a7bc	0.4322074533
1e6fd527-b11d-4bfd-8ab8-fd1994be6e5d	0.4753213991
1e707b83-e6ea-4d36-af1e-adbdd6571ef8	0.4069277347
1e7091e1-da74-4581-a4f0-32924ae925ff	0.4753213991
1e712cfe-ed75-4c94-a310-44853d85956a	0.4753213991
1e72640a-6783-4471-86d1-c182f8cedcfb	0.3519057355
1e728c0d-75ca-4df9-b800-1c8f1bdc6089	0.503204201
1e7559b9-0d80-457f-8a9f-7fab184ef7ed	0.4753213991
1e75b2c2-3063-4d75-ac70-abc68f5dba18	0.4881494147
1e7644bb-2855-4329-91b4-417f47689c48	0.4753213991
1e76ba1b-d1d2-48c4-9a1e-cb3367af7e6f	0.4924905153
1e784e1a-61ba-4178-8f2c-3fede6697e9b	0.3568672051
1e78f82c-d7aa-42a5-b352-8f68f74895c2	0.4753213991
1e795bfa-e5e9-4d3b-ae18-2881f6f17e11	0.4753213991
1e7af2ec-d1ce-450d-9446-aa38825ef28a	0.5110280424
1e7b7cd2-1193-4f87-8a6d-946dccfa5c80	0.7727555324
1e7c1001-2593-4193-9faa-981cfeec6c90	0.5977839006
1e7c6fd6-74cd-4992-8247-40145723305a	0.9830805313
1e7ea20a-c03b-4c21-b8c3-b3db3a076985	0.4753213991
1e7f630a-ea45-454f-bd06-726bac742ca9	0.4630220861
1e7f84a9-e55a-4dd3-b61d-3d7aaa970a6d	0.8046760665
1e805407-04fd-4151-9bda-16b10aaca137	0.4944582468
1e81eb8a-8dbe-4d78-b8a0-b6f95bc717df	0.4753213991
1e826a09-fa17-4c44-a50a-512956f6c2d8	0.1434531633
1e82be63-8da8-4a9e-9169-a4c4574d611e	0.5750777081
1e82d126-45c6-4cbb-9028-4ddd0ffd94e7	0.5183055193
1e82e3ba-1776-4f7e-bf3b-c01065f66c5e	0.3341838023
1e832ce1-3131-4151-af66-3f9c12dcc225	0.4753213991
1e84ccbe-514b-49b2-8d73-2340b9b0b5cf	0.8347337547
1e8555fa-0448-427d-9c1b-ac116072282b	0.9386184705
1e864e04-43c1-45d3-9c6b-6c538f2c465e	0.9398858279
1e86f257-0697-4c81-ab73-e7dac593ec02	0.4753213991
1e87d196-0fe2-499f-8d38-c8c3002835a7	0.4630220861
